,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,mp1926,mp1939,mp1959,spop1926,spop1939,spop1959,smp1926,smp1939,smp1959,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2597,6100,Baikal,Irkutskaia oblast',Sibirskii,0,0,0,66.0,51.88,104.8,2691.5344,10983.04,5437.024,0,NA,NA,6867.578128,17059.349140000002,29246.093269999998,0.0,NA,NA,78.04957045,94.95437731,105.7503986,0,0,0,0,0,1,0,0,0
2598,6101,Kultuk,Irkutskaia oblast',Sibirskii,0,0,0,66.0,51.72,103.68,2674.9584,10749.5424,5362.3296,0,NA,NA,7015.97997,17346.58035,30162.57004,0.0,NA,NA,78.42777387,95.28006236,106.38596100000001,0,0,0,0,0,1,0,0,0
2599,6103,Kvitok,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.07,98.47,3143.8449,9696.3409,5521.2129,0,NA,NA,6064.466249,15516.626569999999,27212.704210000004,0.0,NA,NA,75.86761561,93.11608113,104.2734907,0,0,0,0,0,1,0,0,0
2600,6104,Novobiriusinskii,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.96,97.72,3244.4416,9549.1984,5566.1312,0,NA,NA,6143.902171,15248.81251,26255.52631,0.0,NA,NA,76.09448608,92.78037320000001,103.543482,0,0,0,0,0,1,0,0,0
2601,6105,Shitkino,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.37,98.34,3177.5769,9670.7556,5543.4258,0,NA,NA,6070.975576,15291.58848,26599.15641,0.0,NA,NA,75.88630502,92.8343462,103.8082787,0,0,0,0,0,1,0,0,0
2602,6109,Mishelevka,Irkutskaia oblast',Sibirskii,0,0,0,66.0,52.85,103.17,2793.1225,10644.0489,5452.5345,0,NA,NA,6545.864939,17272.20373,32040.01819,0.0,NA,NA,77.20414313,95.19619545,107.63525020000002,0,0,0,0,0,1,0,0,0
2603,6110,Srednii,Irkutskaia oblast',Sibirskii,0,0,0,66.0,52.89,103.51,2797.3521,10714.3201,5474.6439,0,NA,NA,6820.349547,17756.18279,33614.39713,0.0,NA,NA,77.92768706,95.73622617,108.6328783,0,0,0,0,0,1,0,0,0
2604,6111,Taiturka,Irkutskaia oblast',Sibirskii,0,0,0,66.0,52.88,103.44,2796.2944,10699.8336,5469.9072,0,NA,NA,6771.0375269999995,17693.2794,33378.94635,0.0,NA,NA,77.79962565,95.66679025,108.486403,0,0,0,0,0,1,0,0,0
2605,6112,Tel'ma,Irkutskaia oblast',Sibirskii,0,0,0,66.0,52.69,103.72,2776.2361,10757.8384,5465.0068,0,NA,NA,7657.967581999999,19466.72377,40306.88119,0.0,NA,NA,79.98622621,97.54449796,112.4507009,0,0,0,0,0,1,0,0,0
2606,6114,Zheleznodorozhnyi,Irkutskaia oblast',Sibirskii,0,0,0,66.0,57.9,102.74,3352.41,10555.5076,5948.646,0,NA,NA,5403.124636,13060.60105,22252.428930000002,0.0,NA,NA,73.86943021,89.82026583,100.20423309999998,0,0,0,0,0,1,0,0,0
2607,6116,Zvezdnyi,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.77,106.47,3222.8329,11335.8609,6044.3019,0,NA,NA,5120.607051,12408.61535,21180.72894,0.0,NA,NA,72.949164,88.852234,99.21847365,0,0,0,0,0,1,0,0,0
2608,6119,Ust'-Uda,Irkutskaia oblast',Sibirskii,0,0,1,66.0,54.17,103.03,2934.3889,10615.1809,5581.1351,0,NA,NA,5767.977220000001,14494.49884,25139.02604,0.0,NA,NA,74.99692896,91.8056111,102.6610055,0,0,0,0,0,1,0,0,0
2609,6120,Balagansk,Irkutskaia oblast',Sibirskii,0,0,0,66.0,54.01,103.05,2917.0801,10619.3025,5565.7305,0,NA,NA,5817.820381,14693.756459999999,25564.59013,0.0,NA,NA,75.14602968,92.06743993,103.00145959999999,0,0,0,0,0,1,0,0,0
2610,6122,Mikhailovka,Irkutskaia oblast',Sibirskii,0,0,0,66.0,52.95,103.28,2803.7025,10666.7584,5468.6759999999995,0,NA,NA,6606.577653,17817.98614,33220.52779,0.0,NA,NA,77.36646787,95.80423307,108.38732340000001,0,0,0,0,0,1,0,0,0
2611,6124,Chunskii,Irkutskaia oblast',Sibirskii,0,0,1,66.0,56.09,99.66,3146.0881,9932.1156,5589.9294,0,NA,NA,5871.397913000001,14581.63665,25520.304519999998,0.0,NA,NA,75.30504643,91.92050623,102.96627,0,0,0,0,0,1,0,0,0
2612,6125,Lesogorsk,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.05,99.53,3141.6025,9906.2209,5578.6565,0,NA,NA,5894.025165999999,14662.74922,25646.03414,0.0,NA,NA,75.37181823,92.0269055,103.0660324,0,0,0,0,0,1,0,0,0
2613,6126,Oktiabr'skii,Irkutskaia oblast',Sibirskii,0,0,0,66.0,56.08,99.43,3144.9664,9886.3249,5576.0344,0,NA,NA,5906.285999000001,14705.761830000001,25705.6277,0.0,NA,NA,75.40790459,92.08311346,103.113164,0,0,0,0,0,1,0,0,0
2614,6129,Kutulik,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.35,102.79,2846.2225,10565.7841,5483.8465,0,NA,NA,6182.859383,16596.89614,29896.907619999998,0.0,NA,NA,76.20480099,94.41952497,106.2035432,0,0,0,0,0,1,0,0,0
2615,6132,Baiandai,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.06,105.53,2815.3636,11136.5809,5599.4218,0,NA,NA,5846.194331000001,14532.26421,25071.73332,0.0,NA,NA,75.23040345,91.8554822,102.6066959,0,0,0,0,0,1,0,0,0
2616,6135,Bokhan,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.15,103.8,2824.9225,10774.44,5516.97,0,NA,NA,6333.61282,16369.363000000001,29855.928480000002,0.0,NA,NA,76.62596986,94.15144511,106.17527450000001,0,0,0,0,0,1,0,0,0
2617,6137,Novonukutskii,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.7,102.71,2883.69,10549.3441,5515.526999999999,0,NA,NA,5970.241621,15320.83471,26837.90993,0.0,NA,NA,75.59507238,92.87117009,103.9904485,0,0,0,0,0,1,0,0,0
2618,6140,Osa,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,53.38,103.89,2849.4244,10793.1321,5545.6482,0,NA,NA,6071.9285469999995,15536.15426,27747.09402,0.0,NA,NA,75.88903967,93.14035567,104.6710364,0,0,0,0,0,1,0,0,0
2619,6143,Ust'-Ordynskii,Ust'-Ordynskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,66.0,52.8,104.75,2787.84,10972.5625,5530.8,0,NA,NA,6574.384155,16456.26338,29294.82372,0.0,NA,NA,77.28055906,94.25422346,105.78464199999999,0,0,0,0,0,1,0,0,0
2623,6155,Krasnokamensk,Chitinskaia oblast',Sibirskii,0,1,0,65.0,50.09,118.04,2509.0081,13933.4416,5912.6236,0,NA,NA,4196.739057,10036.14123,16112.74611,0.0,NA,NA,69.59001656,84.89683737,93.8450585,0,0,0,0,0,1,0,0,0
2625,6159,Aksha,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.29,113.29,2529.0841,12834.6241,5697.3541,0,NA,NA,4601.357416,10934.48794,17674.974009999998,0.0,NA,NA,71.13415464,86.48399425,95.64654221,0,0,0,0,0,1,0,0,0
2626,6162,Aleksandrovskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.92,117.93,2592.8464,13907.4849,6004.9956,0,NA,NA,4345.048938,10430.25865,16610.374359999998,0.0,NA,NA,70.17064925,85.60813349,94.43530139,0,0,0,0,0,1,0,0,0
2627,6166,Sherlovaia Gora,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.52,116.31,2552.2704,13528.0161,5875.9812,0,NA,NA,4554.443042,11140.36311,17871.33464,0.0,NA,NA,70.9613925,86.831276,95.86276635,0,0,0,0,0,1,0,0,0
2628,6168,Gazimurskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.54,118.35,2656.3716,14006.7225,6099.759,0,NA,NA,4399.1214,10494.585720000001,16670.837730000003,0.0,NA,NA,70.37800749,85.72194722,94.50593348,0,0,0,0,0,1,0,0,0
2629,6170,Zabaikal'sk,Chitinskaia oblast',Sibirskii,0,0,1,65.0,49.66,117.32,2466.1156,13763.9824,5826.1112,0,NA,NA,4191.889174,10019.522509999999,16125.24349,0.0,NA,NA,69.57072605,84.86630031,93.86008072,0,0,0,0,0,1,0,0,0
2630,6172,Novaia Chara,Chitinskaia oblast',Sibirskii,0,0,0,65.0,56.79,118.27,3225.1041,13987.7929,6716.5533,0,NA,NA,4279.760525,10211.68507,16553.00176,0.0,NA,NA,69.91722977,85.21667701,94.36806629,0,0,0,0,0,1,0,0,0
2631,6173,Chara,Chitinskaia oblast',Sibirskii,0,0,1,65.0,56.9,118.26,3237.61,13985.4276,6728.994000000001,0,NA,NA,4280.1960229999995,10212.45873,16554.435169999997,0.0,NA,NA,69.91893142,85.21807572,94.36974865,0,0,0,0,0,1,0,0,0
2632,6176,Kadaia,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.93,119.3,2593.8649,14232.49,6075.9490000000005,0,NA,NA,4184.0292420000005,9983.837166,16001.336330000002,0.0,NA,NA,69.53942125,84.80057526,93.71067694,0,0,0,0,0,1,0,0,0
2633,6177,Kalga,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.92,118.91,2592.8464,14139.5881,6054.8972,0,NA,NA,4223.035822999999,10084.78045,16141.76851,0.0,NA,NA,69.69427214,84.9859541,93.87992826,0,0,0,0,0,1,0,0,0
2634,6180,Karymskoe,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.62,114.35,2664.6244,13075.9225,5902.746999999999,0,NA,NA,5224.993882,12185.431540000001,19344.26854,0.0,NA,NA,73.29429793,88.51039591,97.41988974,0,0,0,0,0,1,0,0,0
2635,6181,Darasun,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.64,113.96,2666.6896,12986.8816,5884.8944,0,NA,NA,5514.601995,12771.31392,20237.317180000002,0.0,NA,NA,74.22089156,89.39620875,98.31284816,0,0,0,0,0,1,0,0,0
2636,6183,Urul'ga,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.75,114.8,2678.0625,13179.04,5940.9,0,NA,NA,5104.770675,11925.34036,18885.96636,0.0,NA,NA,72.89626248,88.1048965,96.94715040000001,0,0,0,0,0,1,0,0,0
2637,6186,Krasnyi Chikoi,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.36,108.75,2536.1296,11826.5625,5476.65,0,NA,NA,4943.876456,12006.39527,19710.14862,0.0,NA,NA,72.35042004,88.23210715,97.79012448,0,0,0,0,0,1,0,0,0
2638,6190,Kyra,Chitinskaia oblast',Sibirskii,0,0,1,65.0,49.58,111.98,2458.1764,12539.5204,5551.9684,0,NA,NA,4501.542696,10733.036759999999,17468.39792,0.0,NA,NA,70.76469561,86.13847959,95.41672892,0,0,0,0,0,1,0,0,0
2639,6193,Mogocha,Chitinskaia oblast',Sibirskii,0,1,1,65.0,53.74,119.76,2887.9876,14342.4576,6435.9024,0,NA,14900,4222.423965,10076.54135,16154.616280000002,0.0,NA,92.33511976,69.69185288,84.97088543,93.89534662,0,0,0,0,0,1,0,0,0
2640,6194,Amazar,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.87,120.86,2901.9769,14607.1396,6510.7282,0,NA,NA,4144.563579,9925.477739,16104.72531,0.0,NA,NA,69.38144941,84.69263658,93.83541175,0,0,0,0,0,1,0,0,0
2641,6195,Davenda,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.54,119.32,2866.5316,14237.2624,6388.3928,0,NA,NA,4264.730268,10161.62699,16686.50505,0.0,NA,NA,69.85840755,85.12597432,94.52419823,0,0,0,0,0,1,0,0,0
2642,6196,Itaka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.9,118.72,2905.21,14094.4384,6399.008000000001,0,NA,NA,4303.418715,10248.66057,16655.939469999998,0.0,NA,NA,70.00945074,85.28342049,94.488551,0,0,0,0,0,1,0,0,0
2643,6197,Kliuchevskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.53,119.46,2865.4609,14270.6916,6394.6938,0,NA,NA,4252.496978,10136.05312,16724.91141,0.0,NA,NA,69.81039663,85.07948193,94.56890685,0,0,0,0,0,1,0,0,0
2644,6198,Ksen'evka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.56,118.74,2868.6736,14099.1876,6359.7144,0,NA,NA,4318.610365,10275.46452,16670.62604,0.0,NA,NA,70.06843358,85.33166947,94.50568659,0,0,0,0,0,1,0,0,0
2646,6201,Priiskovyi,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.93,116.63,2696.7249,13602.5569,6056.5959,0,NA,NA,6117.482895,15022.14925,20717.40482,0.0,NA,NA,76.01932182,92.49209398,98.77834285,0,0,0,0,0,1,0,0,0
2647,6204,Nerchinskii Zavod,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.3,119.62,2631.69,14308.9444,6136.505999999999,0,NA,NA,4188.804443999999,9988.248267,16010.65455,0.0,NA,NA,69.55844625,84.80871093,93.72194859999999,0,0,0,0,0,1,0,0,0
2648,6207,Oloviannaia,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.93,115.6,2593.8649,13363.36,5887.508000000001,0,NA,NA,4651.83404,11112.241740000001,17664.12701,0.0,NA,NA,71.3183094,86.78417881,95.63453519,0,0,0,0,0,1,0,0,0
2649,6209,Kalangui,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.01,116.53,2602.0201,13579.2409,5944.1953,0,NA,NA,4586.686847999999,11152.98254,17568.79748,0.0,NA,NA,71.08029777,86.85237631,95.52872512,0,0,0,0,0,1,0,0,0
2650,6210,Iasnogorsk,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.87,115.69,2587.7569,13384.1761,5885.1503,0,NA,NA,4623.735195,11064.91914,17600.7545,0.0,NA,NA,71.21601451,86.70468303,95.56425281,0,0,0,0,0,1,0,0,0
2651,6212,Nizhnii Tsasuchei,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.51,115.13,2551.2601,13254.9169,5815.2163,0,NA,NA,4549.643096,10842.26534,17385.119290000002,0.0,NA,NA,70.94362837,86.32653185,95.32339193,0,0,0,0,0,1,0,0,0
2652,6215,Baliaga,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.14,108.93,2615.2996,11865.7449,5570.6802,0,NA,NA,5464.320922999999,13607.161890000001,22048.12406,0.0,NA,NA,74.06315224,90.59901609,100.019657,0,0,0,0,0,1,0,0,0
2653,6216,Novopavlovka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.22,109.2,2623.4884,11924.64,5593.224,0,NA,NA,5310.203826,13142.09355,21342.65776,0.0,NA,NA,73.57154199,89.93820628,99.37025579,0,0,0,0,0,1,0,0,0
2654,6217,Tarbagatai,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.19,109.09,2620.4161,11900.6281,5584.3171,0,NA,NA,5391.271618,13385.20254,21706.8748,0.0,NA,NA,73.8316845,90.2862003,99.70789963,0,0,0,0,0,1,0,0,0
2655,6219,Priargunsk,Chitinskaia oblast',Sibirskii,0,0,1,65.0,50.36,119.07,2536.1296,14177.6649,5996.3652,0,NA,NA,4140.850867,9882.538681999999,15864.659959999999,0.0,NA,NA,69.36652025,84.61285683,93.54466831,0,0,0,0,0,1,0,0,0
2656,6220,Klichka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,50.44,117.99,2544.1936,13921.6401,5951.4156,0,NA,NA,4256.246563000001,10195.92635,16326.695930000002,0.0,NA,NA,69.82512521,85.18816585,94.10080289,0,0,0,0,0,1,0,0,0
2658,6223,Kokui,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.22,117.54,2726.9284,13815.6516,6137.9388,0,NA,NA,5290.509971,11878.11376,18298.00645,0.0,NA,NA,73.50781595,88.03042065,96.32534058,0,0,0,0,0,1,0,0,0
2659,6224,Ust'-Karsk,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.71,118.81,2778.3441,14115.8161,6262.4751,0,NA,NA,4372.874691,10366.37255,16621.84105,0.0,NA,NA,70.27763809999999,85.49447862,94.44871426,0,0,0,0,0,1,0,0,0
2660,6226,Tupik,Chitinskaia oblast',Sibirskii,0,0,1,65.0,54.43,119.95,2962.6249,14388.0025,6528.8785,0,NA,NA,4196.9012490000005,10028.87384,16300.25111,0.0,NA,NA,69.59066134,84.88348902,94.0693555,0,0,0,0,0,1,0,0,0
2661,6228,Vershino-Darasunskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.36,115.56,2741.5696,13354.1136,6050.7216,0,NA,NA,4974.487671,11618.667309999999,18331.26865,0.0,NA,NA,72.45546615,87.61649536,96.36099335,0,0,0,0,0,1,0,0,0
2662,6229,Verkh-Usugli,Chitinskaia oblast',Sibirskii,0,0,1,65.0,52.69,115.2,2776.2361,13271.04,6069.888000000001,0,NA,NA,4892.4923770000005,11497.87477,18324.96153,0.0,NA,NA,72.17279204,87.42095716,96.35423739,0,0,0,0,0,1,0,0,0
2663,6232,Drovianaia,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.57,113.04,2659.4649,12778.0416,5829.4728,0,NA,NA,5422.297554,12637.70232,20162.94506,0.0,NA,NA,73.93033139,89.19744451,98.23985016,0,0,0,0,0,1,0,0,0
2664,6233,Ulety,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.35,112.49,2636.8225,12654.0001,5776.3615,0,NA,NA,5042.940956,11923.438890000001,19198.5251,0.0,NA,NA,72.68832293,88.10190300000001,97.2706566,0,0,0,0,0,1,0,0,0
2666,6237,Mogzon,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.75,111.96,2678.0625,12535.0416,5793.93,0,NA,NA,5089.800285,12086.76677,19510.487230000002,0.0,NA,NA,72.8461204,88.3574898,97.58886002,0,0,0,0,0,1,0,0,0
2667,6239,Chernyshevsk,Chitinskaia oblast',Sibirskii,0,0,1,65.0,52.53,117.03,2759.4009,13696.0209,6147.5859,0,NA,NA,4748.889445000001,11176.82267,17597.602280000003,0.0,NA,NA,71.66750199,86.89218012,95.56075094,0,0,0,0,0,1,0,0,0
2668,6240,Aksenovo-Zilovskoe,Chitinskaia oblast',Sibirskii,0,0,0,65.0,53.07,117.52,2816.4249,13810.9504,6236.7864,0,NA,NA,4515.435501,10683.072559999999,17093.247330000002,0.0,NA,NA,70.81654899,86.05188943,94.99306872,0,0,0,0,0,1,0,0,0
2669,6241,Bukachacha,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.97,116.91,2805.8209,13667.9481,6192.7227,0,NA,NA,4607.1934280000005,10889.29988,17366.41104,0.0,NA,NA,71.15553704,86.40698811,95.3023689,0,0,0,0,0,1,0,0,0
2670,6242,Zhireken,Chitinskaia oblast',Sibirskii,0,0,0,65.0,52.84,113.31,2792.0656,12839.1561,5987.3004,0,NA,NA,5156.751206,12115.59982,19469.96655,0.0,NA,NA,73.06936479,88.40228894,97.54778817,0,0,0,0,0,1,0,0,0
2671,6244,Atamanovka,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.94,113.62,2697.7636,12909.5044,5901.4228,0,NA,NA,8604.882596,18877.67649,28959.16882,0.0,NA,NA,82.08514138,96.93850488,105.54772290000001,0,0,0,0,0,1,0,0,0
2672,6245,Novokruchininskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.77,113.79,2680.1329,12948.1641,5890.9083,0,NA,NA,6081.457799,13897.27598,21863.65235,0.0,NA,NA,75.91636405,91.00107057,99.85167158,0,0,0,0,0,1,0,0,0
2673,6246,Iablonovo,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.84,112.77,2687.3856,12717.0729,5845.9968,0,NA,NA,5579.609657999999,12975.306709999999,20688.046159999998,0.0,NA,NA,74.42295672,89.69611603,98.75015652,0,0,0,0,0,1,0,0,0
2674,6248,Vershino-Shakhtaminskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.29,117.89,2630.6641,13898.0521,6046.5781,0,NA,NA,4427.544637,10637.75856,16844.86735,0.0,NA,NA,70.48610694,85.97304526,94.70795618,0,0,0,0,0,1,0,0,0
2675,6249,Shelopugino,Chitinskaia oblast',Sibirskii,0,0,1,65.0,51.65,117.59,2667.7225,13827.4081,6073.5235,0,NA,NA,4598.726434,11068.69196,17328.99384,0.0,NA,NA,71.12450723,86.71103199999999,95.26026102,0,0,0,0,0,1,0,0,0
2677,6253,Arbagar,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.94,116.28,2697.7636,13521.0384,6039.5832,0,NA,NA,5688.062154,12903.97058,19254.28925,0.0,NA,NA,74.75547576,89.59172122,97.32787584,0,0,0,0,0,1,0,0,0
2678,6254,Pervomaiskii,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.67,115.63,2669.7889,13370.2969,5974.6021,0,NA,NA,5153.412856,11912.04675,18530.169830000003,0.0,NA,NA,73.05829403,88.08395931,96.57298492,0,0,0,0,0,1,0,0,0
2679,6255,Kholbon,Chitinskaia oblast',Sibirskii,0,0,0,65.0,51.21,116.22,2622.4641,13507.0884,5951.6262,0,NA,NA,4718.425445,11475.794409999999,17921.04663,0.0,NA,NA,71.55857948,87.38501542,95.91716868,0,0,0,0,0,1,0,0,0
2680,6258,Aginskoe,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65.0,51.11,114.43,2612.2321,13094.2249,5848.5173,0,NA,NA,4848.936946,11441.514490000001,18280.9502,0.0,NA,NA,72.020933,87.32909307,96.30703591,0,0,0,0,0,1,0,0,0
2681,6259,Novoorlovsk,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,0,65.0,51.06,114.76,2607.1236,13169.8576,5859.6456,0,NA,NA,4780.9937899999995,11309.4678,18049.004530000002,0.0,NA,NA,71.78162462,87.1122718,96.05657862,0,0,0,0,0,1,0,0,0
2682,6262,Dul'durga,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65.0,50.68,113.6,2568.4624,12904.96,5757.2480000000005,0,NA,NA,4719.512656,11183.461659999999,18009.52775,0.0,NA,NA,71.56247741,86.90325116,96.01366364,0,0,0,0,0,1,0,0,0
2683,6265,Mogoitui,Aginskii Buriatskii avtonomnyi okrug,Sibirskii,0,0,1,65.0,51.29,114.92,2630.6641,13206.6064,5894.2468,0,NA,NA,4867.521498,11481.57878,18248.671580000002,0.0,NA,NA,72.08587593,87.39443701,96.27235266,0,0,0,0,0,1,0,0,0
2685,6275,Mirnyi,Iakutskaia ASSR,Dalnevostochny,0,1,0,71.0,62.53,113.97,3910.0009,12989.1609,7126.5441,0,NA,5700,4517.537977,10635.08183,17319.12104,0.0,NA,74.79173431,70.824384,85.96837851,95.24913695,0,0,1,0,0,0,0,0,0
2686,6277,Neriungri,Iakutskaia ASSR,Dalnevostochny,0,1,0,71.0,56.67,124.65,3211.4889,15537.6225,7063.9155,0,NA,500,3938.93557,9489.952029,15265.048869999999,0.0,NA,38.62135382,68.53630753,83.86875953,92.80087555,0,0,1,0,0,0,0,0,0
2687,6279,Zolotinka,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,56.19,124.84,3157.3161,15585.0256,7014.7596,0,NA,NA,3930.4811259999997,9477.029626000001,15253.36782,0.0,NA,NA,68.50073566,83.84380365,92.78612735,0,0,1,0,0,0,0,0,0
2688,6280,Nagornyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,55.95,124.93,3130.4025,15607.5049,6989.8335,0,NA,NA,3927.475083,9476.792333,15250.05743,0.0,NA,NA,68.48807159,83.84334511,92.78194591,0,0,1,0,0,0,0,0,0
2689,6282,Khani,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,56.91,119.95,3238.7481,14388.0025,6826.3545,0,NA,NA,4179.851193,9984.242524,16154.66397,0.0,NA,NA,69.52275971,84.80132302,93.89540383,0,0,1,0,0,0,0,0,0
2690,6285,Belaia Gora,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,68.53,146.2,4696.3609,21374.44,10019.086,0,NA,NA,3424.9741,7901.699178,12572.29481,0.0,NA,NA,66.24086612,80.54762919,89.09945656,0,0,1,0,0,0,0,0,0
2692,6288,Tommot,Iakutskaia ASSR,Dalnevostochny,0,1,0,71.0,58.96,126.97,3476.2816,16121.3809,7486.1512,400,2800,5400,3854.868835,9327.127677,14933.903,35.89764742,63.00191707,73.85948697,68.17957259999999,83.55207451,92.37880383,0,0,1,0,0,0,0,0,0
2693,6289,Bezymiannyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.75,126.39,3451.5625,15974.4321,7425.4125,0,NA,NA,3886.2413060000003,9532.234487,15229.355,0.0,NA,NA,68.31349342,83.95020483,92.75577757,0,0,1,0,0,0,0,0,0
2694,6290,Bol'shoi Nimnyr,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.04,125.5,3368.6416,15750.25,7284.02,0,NA,NA,3909.63503,9557.862909,15268.270919999999,0.0,NA,NA,68.41273796,83.99941428,92.80494184,0,0,1,0,0,0,0,0,0
2695,6292,Lebedinyi,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.48,125.51,3419.9104,15752.7601,7339.8248,0,NA,NA,3915.61005,10223.80492,15867.5146,0.0,NA,NA,68.43800242,85.23857793,93.54814868,0,0,1,0,0,0,0,0,0
2696,6293,Leninskii,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.58,125.43,3431.6164,15732.6849,7347.6894,0,NA,NA,3920.669307,12381.09674,17786.20459,0.0,NA,NA,68.45936824,88.81038374,95.76928792,0,0,1,0,0,0,0,0,0
2697,6294,Nizhnii Kuranakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.81,125.54,3458.6161,15760.2916,7383.0074,0,NA,NA,3919.810413,9900.88115,15588.007269999998,0.0,NA,NA,68.45574274,84.64697443,93.20468078,0,0,1,0,0,0,0,0,0
2698,6296,Yllymakh,Iakutskaia ASSR,Dalnevostochny,0,0,0,71.0,58.57,126.69,3430.4449,16050.3561,7420.2333,0,NA,NA,3869.066134,9446.666747,15119.16545,0.0,NA,NA,68.24029535,83.78504704,92.61595687,0,0,1,0,0,0,0,0,0
2699,6299,Ytyk-Kiuel',Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,62.36,133.56,3888.7696,17838.2736,8328.8016,0,NA,NA,3670.822036,8761.050197,14028.19404,0.0,NA,NA,67.37406959,82.41137421,91.18004825,0,0,1,0,0,0,0,0,0
2700,6302,Chokurdakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,70.62,147.89,4987.1844,21871.4521,10443.9918,0,NA,NA,3454.839581,7921.430576000001,12567.46044,0.0,NA,NA,66.38226635,80.59240179999999,89.09219604,0,0,1,0,0,0,0,0,0
2701,6304,Amga,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,60.89,131.97,3707.5921,17416.0809,8035.6533,0,NA,NA,3709.4872649999998,8925.611317,14297.489630000002,0.0,NA,NA,67.54619044,82.74958883,91.54354792,0,0,1,0,0,0,0,0,0
2702,6307,Saskylakh,Iakutskaia ASSR,Dalnevostochny,0,0,1,71.0,71.96,114.12,5178.2416,13023.3744,8212.0752,0,NA,NA,4501.035233,10301.982970000001,16475.74843,0.0,NA,NA,70.76279889,85.3792942,94.27720188,0,0,1,0,0,0,0,0,0
