,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1897,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1897,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1897,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2906,6717,Ust'-Bol'sheretsk,Kamchatskaia oblast',Dalnevostochny,0,0,1,67.0,52.82,156.28,2789.9524,24423.4384,8254.7096,NA,NA,NA,NA,NA,NA,3075,2277,NA,1446.9974339999999,2679.9782440000004,6545.349822,10677.75282,14108.74213,17124.29755,23763.68861,22179.416259999998,20091.6721,NA,NA,NA,NA,NA,NA,64.49792762,59.76239384,NA,52.95830866,62.30835192,77.20276019,86.04264881,91.28942366,95.02844909999999,101.5240431,100.1384467,98.16966653,0,0,1,0,0,0,0,0,0
2907,6719,Kliuchi,Kamchatskaia oblast',Dalnevostochny,0,1,0,67.0,56.32,160.84,3171.9424,25869.5056,9058.5088,NA,NA,NA,NA,NA,NA,11251,7073,NA,1461.542152,2682.215412,6349.118276,10189.85407,13319.56311,15988.31819,22186.27406,20962.126269999997,19053.41272,NA,NA,NA,NA,NA,NA,87.01554458,78.57120507,NA,53.10397505,62.32152575,76.66878335,85.17716922,90.1928028,93.69491986,100.14463409999999,99.01190451,97.12105476,0,0,1,0,0,0,0,0,0
2908,6720,Ust'-Kamchatsk,Kamchatskaia oblast',Dalnevostochny,0,0,1,67.0,56.23,162.48,3161.8129,26399.7504,9136.2504,NA,NA,NA,NA,NA,NA,13611,5231,NA,1443.811756,2645.934021,6237.647283,9992.781707,13052.82277,15654.334190000001,21636.74416,20526.17237,18671.918540000002,NA,NA,NA,NA,NA,NA,90.60438501,73.31397013,NA,52.92623535,62.10668409,76.35890669,84.8170689,89.80897429,93.28668218,99.64328402,98.59409748,96.72281881,0,0,1,0,0,0,0,0,0
2909,6721,Kozyrevsk,Kamchatskaia oblast',Dalnevostochny,0,0,0,67.0,56.04,159.86,3140.4816,25555.2196,8958.5544,NA,NA,NA,NA,NA,NA,2295,1531,NA,1466.295682,2694.293692,6402.97933,10295.490759999999,13473.13036,16191.81744,22585.29356,21287.55175,19264.82245,NA,NA,NA,NA,NA,NA,59.88419842,53.78280948,NA,53.15131086,62.39248484,76.81678772,85.36764489,90.41067156,93.93992906,100.50171259999999,99.31871945,97.33866716,0,0,1,0,0,0,0,0,0
2910,6724,Ossora,Koriakskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,59.25,163.07,3510.5625,26591.8249,9661.8975,NA,NA,NA,NA,NA,NA,4074,2589,2133,1496.506478,2733.350679,6385.867734,10186.696590000001,13263.08382,15857.62955,21894.5806,20833.2606,19010.146719999997,NA,NA,NA,NA,NA,NA,69.09567119,61.76430507,58.75658982,53.44909295,62.6200556,76.76988682,85.17144884,90.11210896,93.53609446,99.87992455,98.88922293,97.07625207,0,0,1,0,0,0,0,0,0
2911,6729,Tilichiki,Koriakskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,60.44,166.05,3652.9936,27572.6025,10036.062,NA,NA,NA,NA,NA,NA,2769,2106,NA,1493.766702,2719.8869010000003,6310.299804,10035.03044,13054.8261,15590.07133,21444.28055,20466.25569,18714.03513,NA,NA,NA,NA,NA,NA,62.82530468,58.56145558,NA,53.42230249,62.54192978,76.56142318,84.89479770000001,89.81188305,93.20723734,99.46498249,98.53605234,96.76714079,0,0,1,0,0,0,0,0,0
2912,6732,Kamenskoe,Koriakskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,62.47,166.22,3902.5009,27629.0884,10383.7634,NA,NA,NA,NA,NA,NA,1369,652,NA,1534.618129,2788.984536,6446.247208,10236.37451,13308.99098,15882.12355,21831.21688,20856.56552,19082.308109999998,NA,NA,NA,NA,NA,NA,52.15491269,41.99097752,NA,53.81743672,62.93935668,76.93488642,85.26126711,90.17772137,93.56595108,99.82200309999999,98.91145995,97.15092555,0,0,1,0,0,0,0,0,0
2913,6735,Palana,Koriakskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,59.08,159.95,3490.4464,25584.0025,9449.846,NA,NA,NA,NA,NA,NA,4343,3928,3154,1523.578012,2789.728748,6559.194239,10491.84308,13665.622830000002,16352.33055,22652.64834,21481.82245,19586.501480000003,NA,NA,NA,NA,NA,NA,70.16274734,68.49028361,64.90601226,53.71155573,62.94359009,77.23989503,85.7171074,90.68064735,94.13124324,100.56142679999999,99.49987467,97.66570188,0,0,1,0,0,0,0,0,0
2914,6736,Tigil',Koriakskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,57.76,158.68,3336.2176,25179.3424,9165.3568,NA,NA,NA,NA,NA,NA,3233,2132,NA,1511.084287,2773.804459,6564.291703,10527.12996,13728.68625,16451.7188,22823.52535,21604.03495,19673.90931,NA,NA,NA,NA,NA,NA,65.30524033,58.74940102,NA,53.59093169,62.85278931,77.25355044,85.77929083,90.76835556,94.24886059999999,100.71220550000001,99.61308258,97.75373074,0,0,1,0,0,0,0,0,0
2915,6740,Magadan,Magadanskaia oblast',Dalnevostochny,1,1,0,67.0,59.56,150.8,3547.3936,22740.64,8981.648000000001,NA,NA,27313,62225,92000,121200,163646,106425,95925,1638.927991,3020.4862559999997,7111.267543999999,11377.95362,14759.876119999999,17630.83137,25272.722319999997,23750.56426,21644.131680000002,NA,NA,104.3486369,121.84875,130.6344728,137.01164509999998,144.1310899,133.98515759999998,131.59122649999998,54.78660835,64.21094328,78.66689111,87.22500631,92.15362005,95.59763740000001,102.7685195,101.5129107,99.65009946,0,0,1,0,0,0,0,0,1
2916,6744,Ola,Magadanskaia oblast',Dalnevostochny,0,0,1,67.0,59.57,151.29,3548.5849,22888.6641,9012.3453,NA,NA,NA,NA,NA,NA,10122,6842,6215,1632.742408,3007.880791,8066.135351000001,13574.15836,18019.209319999998,21933.66368,30669.009639999997,27216.94423,24769.07598,NA,NA,NA,NA,NA,NA,85.0538893,77.98365325,76.29535102,54.73064575,64.1439377,80.91775649,90.55279328,96.02419624,99.91557562,106.72972560000001,104.2766726,102.36079570000001,0,0,1,0,0,0,0,0,1
2917,6745,Arman',Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,59.68,150.14,3561.7024,22542.0196,8960.3552,NA,NA,NA,NA,NA,NA,2643,1521,1071,1649.940126,3041.762996,7855.962415999999,13041.96485,17201.54217,20833.12263,29329.85285,26446.15394,24080.55269,NA,NA,NA,NA,NA,NA,62.08919796,53.68673574,48.6694324,54.88578748,64.32348869,80.44346445,89.79320204,95.11621682,98.88909122,105.8092256,103.6907603,101.7911465,0,0,1,0,0,0,0,0,1
2918,6747,Omsukchan,Magadanskaia oblast',Dalnevostochny,0,0,1,67.0,62.51,155.76,3907.5001,24261.1776,9736.5576,NA,NA,NA,NA,NA,NA,9873,4529,4158,1638.001532,2995.420572,7017.682614,11226.684640000001,14596.979430000001,17443.90772,24617.88548,23039.77497,21039.4287,NA,NA,NA,NA,NA,NA,84.59509225,70.86704155,69.43538032,54.77823807,64.07746223,78.43207175,86.97518587,91.94067269,95.38932233,102.236942,100.9015699,99.08517217,0,0,1,0,0,0,0,0,1
2919,6748,Galimyi,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.35,155.96,3887.5225,24323.5216,9724.106,NA,NA,NA,NA,NA,NA,1239,188,5,1632.4381560000002,2985.510601,6997.270803,11194.51438,14556.504530000002,17396.76992,24828.704530000003,23158.321480000002,21152.77983,NA,NA,NA,NA,NA,NA,50.72373696,27.42032443,2.590290394,54.72788837,64.0244194,78.38048649,86.92166947,91.88743164,95.33647382,102.4094555,101.0047,99.1921703,0,0,1,0,0,0,0,0,1
2920,6749,Dukat,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.58,155.35,3916.2564,24133.6225,9721.803,NA,NA,NA,NA,NA,NA,6945,1287,1351,1644.061808,3006.986352,7046.887354,11276.783379999999,14661.233209999999,17521.05324,24849.23776,23289.273869999997,21262.25456,NA,NA,NA,NA,NA,NA,78.24777525,51.26659106,51.96391883,54.83291679,64.13917389,78.50564774,87.05825493,92.02492171,95.47553803,102.4261873,101.1180716,99.29502075,0,0,1,0,0,0,0,0,1
2921,6751,Evensk,Magadanskaia oblast',Dalnevostochny,0,0,1,67.0,61.92,159.22,3834.0864,25351.0084,9858.9024,NA,NA,NA,NA,NA,NA,4862,2182,1794,1588.631179,2900.971933,6774.4344,10812.53106,14062.70799,16801.5022,23292.15738,22110.194919999998,20201.24624,NA,NA,NA,NA,NA,NA,72.06660416,59.10530043,56.13310643,54.32615756,63.56555752,77.80847367,86.27550819,91.22698305,94.65779143,101.1205615,100.0758962,98.27747385,0,0,1,0,0,0,0,0,1
2922,6753,Seimchan,Magadanskaia oblast',Dalnevostochny,0,0,1,67.0,62.93,152.38,3960.1849,23219.6644,9589.2734,NA,NA,NA,NA,NA,NA,9963,3725,2816,1686.020062,3087.858585,7250.89385,11637.87761,15119.78896,18072.31273,25389.182080000002,23889.86695,21792.38982,NA,NA,NA,NA,NA,NA,84.76210059,67.61480379,63.09240419,55.20677293,64.56497121,79.01218819,87.64742538,92.61675061,96.08187727,102.8617555,101.63078840000001,99.78643609,0,0,1,0,0,0,0,0,1
2923,6755,Susuman,Magadanskaia oblast',Dalnevostochny,0,1,1,67.0,62.77,148.13,3940.0729,21942.4969,9298.1201,NA,NA,NA,13300,12600,16000,16818,7833,5865,1736.975411,3190.452179,7517.917809999999,12018.3442,15631.316690000001,18683.01753,26757.787519999998,24988.588,22753.204319999997,NA,NA,NA,90.16488705,89.14101762,93.70905998,94.67688974,80.39096458,75.28612524,55.65011712,65.0912998,79.65641918,88.25079533,93.25826049999999,96.73450770000001,103.9294783,102.53941040000001,100.650279,0,0,1,0,0,0,0,0,1
2924,6757,Belichan,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.9,148.14,3956.41,21945.4596,9318.006,NA,NA,NA,NA,NA,NA,1285,32,NA,1739.433313,3194.243667,7521.291139,12940.38986,16504.939580000002,19790.557240000002,27793.840180000003,25490.22192,23124.48763,NA,NA,NA,NA,NA,NA,51.24432265,12.01132535,NA,55.67121641,65.11046543,79.66442701,89.64508228,94.31158098,97.87066143,104.70548259999998,102.9423347,100.9753147,0,0,1,0,0,0,0,0,1
2925,6758,Bol'shevik,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.68,147.59,3928.7824,21782.8081,9250.9412,NA,NA,NA,NA,NA,NA,960,371,96,1742.508814,3202.2013460000003,7550.141658,12526.363229999999,16130.748880000001,19312.84915,27279.84103,25310.4557,23021.580840000002,NA,NA,NA,NA,NA,NA,47.15477273,35.00144685,20.83327441,55.69758101,65.15062604,79.73278432,89.03037301,93.86669505,97.38780369,104.3238203,102.79877059999998,100.8856996,0,0,1,0,0,0,0,0,1
2926,6760,Kadykchan,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,63.08,147.01,3979.0864,21611.9401,9273.3908,NA,NA,NA,NA,NA,NA,5794,875,NA,1758.379352,3230.304671,7600.902626000001,12346.12774,15982.64055,19113.03305,27278.06989,25410.34778,23143.71186,NA,NA,NA,NA,NA,NA,75.07491501,45.89010926,NA,55.83299336,65.29176098,79.85249429,88.75708281,93.68804408,97.18264309999999,104.32249399999999,102.878659,100.992016,0,0,1,0,0,0,0,0,1
2927,6761,Miaundzha,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,63.05,147.18,3975.3025,21661.9524,9279.699,NA,NA,NA,NA,NA,NA,5090,2131,1663,1755.44773,3224.7484,7588.704081,12358.65811,15988.24951,19122.337340000002,27386.67093,25262.21193,22944.61446,NA,NA,NA,NA,NA,NA,72.84679018,58.7422093,55.00266975,55.80805978,65.26394294,79.82379132,88.77619752,93.69483670000001,97.19223895,104.40367619999999,102.760086,100.8184383,0,0,1,0,0,0,0,0,1
2928,6763,Kholodnyi,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.71,147.92,3932.5441,21880.3264,9276.0632,NA,NA,NA,NA,NA,NA,1826,1344,1062,1738.6166170000001,3194.2159239999996,7529.675995999999,13093.6909,16657.07354,19984.250490000002,27957.098980000002,25545.631080000003,23170.4284,NA,NA,NA,NA,NA,NA,56.39834359,51.8890511,48.55175864,55.66420854,65.11032526,79.68431774,89.86823445,94.48987467,98.06346268,104.82537590000001,102.9864014,101.01520570000001,0,0,1,0,0,0,0,0,1
2929,6764,Shirokii,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,63.07,148.04,3977.8249,21915.8416,9336.8828,NA,NA,NA,NA,NA,NA,1946,585,80,1744.175371,3202.2267460000003,7533.301536,12431.6652,16027.356469999999,19180.577719999997,27074.23903,25154.70205,22897.89076,NA,NA,NA,NA,NA,NA,57.35837579,40.59743753,19.20215743,55.71185067,65.15075408,79.69291222,88.88722439,93.74213714,97.25220914,104.16933470000001,102.6736382,100.777507,0,0,1,0,0,0,0,0,1
2930,6766,Ust'-Omchug,Magadanskaia oblast',Dalnevostochny,0,0,1,67.0,61.12,149.61,3735.6544,22383.1521,9144.1632,NA,NA,NA,NA,NA,NA,11343,4867,NA,1684.708222,3099.838154,7413.196054999999,11980.62449,15589.767069999998,18676.75948,26291.622059999998,24574.24957,22418.36389,NA,NA,NA,NA,NA,NA,87.16754509,72.08405656,NA,55.19520674,64.62721211,79.40622294,88.19174494,93.2068605,96.7279178,103.5714433,102.2010684,100.3530254,0,0,1,0,0,0,0,0,1
2931,6770,Palatka,Magadanskaia oblast',Dalnevostochny,0,0,1,67.0,60.1,150.93,3612.01,22779.8649,9070.893,NA,NA,NA,NA,NA,NA,10496,4888,4244,1647.603488,3033.5885120000003,7578.397054000001,12431.05531,16311.16887,19667.996,28207.322480000003,25539.082980000003,23233.26868,NA,NA,NA,NA,NA,NA,85.72444251,72.15718434,69.77697768,54.86479086,64.28033070000001,79.79950711,88.8862993,94.08234412,97.74778651,105.0079132,102.98119820000001,101.0696557,0,0,1,0,0,0,0,0,1
2932,6771,Atka,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,60.84,151.78,3701.5056,23037.1684,9234.2952,NA,NA,NA,NA,NA,NA,2648,604,485,1651.199727,3034.844615,7284.660392,11772.56776,15344.411,18396.62262,26050.03821,24203.0827,22034.07602,NA,NA,NA,NA,NA,NA,62.11898673,41.00576251,38.24369751,54.89709537,64.28696903,79.09480649,87.86301475,92.90080914,96.43087542,103.3836386,101.8935861,100.006909,0,0,1,0,0,0,0,0,1
2933,6772,Karamken,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,60.21,151.09,3625.2441,22828.1881,9097.1289,NA,NA,NA,NA,NA,NA,3589,745,336,1647.6625689999998,3032.810836,7489.7296989999995,12232.29761,16019.2982,19284.53178,27918.31507,25354.491530000003,23077.435080000003,NA,NA,NA,NA,NA,NA,67.00452034,43.73685082,33.83878225,54.86532207,64.27621959,79.58937936,88.58263953,93.73239901,97.35884525,104.7969512,102.8340231,100.93438420000001,0,0,1,0,0,0,0,0,1
2934,6774,Stekol'nyi,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,60.06,150.73,3607.2036,22719.5329,9052.8438,NA,NA,NA,NA,NA,NA,4843,2260,2026,1649.433742,3037.608633,7628.887348,12538.96219,16466.43043,19869.552069999998,28855.12922,25932.10947,23583.82028,NA,NA,NA,NA,NA,NA,72.00014032,59.64658396,57.97023497,54.88123939,64.30156803,79.9181876,89.04934502,94.26621634,97.94949643,105.4737842,103.29139090000001,101.3709906,0,0,1,0,0,0,0,0,1
2935,6775,Talaia,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,61.14,152.39,3738.0996,23222.7121,9317.1246,NA,NA,NA,NA,NA,NA,4412,1136,422,1649.5587289999999,3029.152112,7220.017612000001,11637.14695,15153.15765,18149.660819999997,25604.03777,23908.64245,21787.90842,NA,NA,NA,NA,NA,NA,70.42706346,49.49500426,36.54208925,54.88236207,64.25686567,78.93634232,87.6462498,92.65918706,96.16562123,103.0327587,101.64662890000001,99.78232729,0,0,1,0,0,0,0,0,1
2936,6777,Iagodnoe,Magadanskaia oblast',Dalnevostochny,0,0,1,67.0,62.53,149.63,3910.0009,22389.1369,9356.3639,NA,NA,NA,NA,NA,NA,11024,5050,4211,1712.33512,3143.447243,7415.206229,12022.42648,15584.3379,18642.659,26404.90134,24618.23667,22408.54477,NA,NA,NA,NA,NA,NA,86.63569918,72.71217665,69.6466263,55.43715719,64.85202219,79.411055,88.25717621,93.20013514,96.69197423,103.65897,102.23723050000001,100.3442483,0,0,1,0,0,0,0,0,1
2937,6778,Burkhala,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.65,149.1,3925.0225,22230.81,9341.115,NA,NA,NA,NA,NA,NA,1827,571,272,1721.6741350000002,3161.039097,7452.219193999999,12174.90576,15746.48776,18841.183080000003,26864.54697,24921.426209999998,22680.53085,NA,NA,NA,NA,NA,NA,56.40656714,40.28934978,31.42501681,55.51818233,64.94193782,79.49981981,88.49413637,93.40009813,96.90040518,104.01068199999999,102.4849122,100.5860995,0,0,1,0,0,0,0,0,1
2938,6779,Verkhnii At-Uriakh,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.65,150.12,3925.0225,22536.0144,9405.018,NA,NA,NA,NA,NA,NA,1258,61,NA,1708.426476,3134.686332,7386.970078,11939.15001,15487.81075,18523.035969999997,26591.00477,24670.71716,22450.352319999998,NA,NA,NA,NA,NA,NA,50.94074349,16.89928393,NA,55.40313226,64.80707883,79.34307394,88.12662439,93.08021059,96.56541696,103.802033,102.2802989,100.38159509999998,0,0,1,0,0,0,0,0,1
2939,6780,Debin,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.35,150.74,3887.5225,22722.5476,9398.639000000001,NA,NA,NA,NA,NA,NA,2387,921,721,1694.459387,3109.305519,7339.724056,11834.55021,15368.91565,18383.324109999998,26511.74938,24511.06369,22258.6931,NA,NA,NA,NA,NA,NA,60.49405814,46.58690471,43.30481146,55.28099489,64.67625181,79.22880728,87.96148645,92.93157206,96.4166736,103.7412179,102.1490208,100.2098682,0,0,1,0,0,0,0,0,1
2940,6781,Orotukan,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.25,151.67,3875.0625,23003.7889,9441.4575,NA,NA,NA,NA,NA,NA,5638,2760,1531,1680.776869,3082.817896,7276.626719,11709.06221,15216.51656,18200.49119,25884.48985,24127.61879,21967.81245,NA,NA,NA,NA,NA,NA,74.6026865,62.773706499999996,53.78280948,55.16049815,64.53871866,79.07518096,87.76164177,92.7395335,96.22048039,103.25403409999998,101.8305509,99.94667892,0,0,1,0,0,0,0,0,1
2941,6782,Sinegor'e,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.08,150.47,3853.9264,22641.2209,9341.1776,NA,NA,NA,NA,NA,NA,11645,4071,2821,1692.468832,3107.522919,7352.531745,11863.997940000001,15410.75376,18438.665930000003,26191.49585,24429.87843,22230.272109999998,NA,NA,NA,NA,NA,NA,87.65888138,69.08342513,63.12058926,55.26351729,64.66702818,79.25984763,88.0081088,92.98399377,96.47571397,103.4937958,102.0819689,100.18428979999999,0,0,1,0,0,0,0,0,1
2942,6783,Spornoe,Magadanskaia oblast',Dalnevostochny,0,0,0,67.0,62.34,151.09,3886.2756,22828.1881,9418.9506,NA,NA,NA,NA,NA,NA,2567,921,8,1689.840084,3100.176094,7316.732823,11786.6615,15310.855790000001,18313.17321,26346.454840000002,24410.06215,22205.31224,NA,NA,NA,NA,NA,NA,61.63024318,46.58690471,4.324077125,55.240408900000006,64.62896485,79.17296559,87.88544614,92.85861274,96.3416046,103.61385290000001,102.06557190000001,100.16180200000001,0,0,1,0,0,0,0,0,1
2943,6786,Anadyr',Chukotskii avtonomnyi okrug,Dalnevostochny,1,1,1,67.0,64.73,177.47,4189.9729,31495.6009,11487.6331,NA,NA,3300,5900,7700,12200,17094,11038,13525,1501.4945710000002,2708.618646,6172.050222,9733.928036,12647.47752,15061.029819999998,22143.87491,20179.361269999998,18445.34957,NA,NA,65.63718232,75.38941179,80.08416443,88.53287962,94.99392704,86.65932687,90.48375814,53.49775967,62.47628373,76.17425458,84.33433593,89.21204991,92.54181955,100.1063525,98.25598386,96.48283351,0,0,1,0,0,0,0,0,0
2944,6788,Ugol'nye Kopi,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,64.74,177.67,4191.2676,31566.6289,11502.3558,NA,NA,NA,NA,NA,NA,12357,3863,3367,1500.471568,2706.512995,6511.5832869999995,10341.25663,13440.05395,16321.69894,22653.62626,20913.23799,19489.42682,NA,NA,NA,NA,NA,NA,88.77366911,68.21437411,65.96326845,53.48779005,62.46399028,77.11189556,85.44962567,90.36393387,94.09486413,100.56229259999999,98.96544238,97.56752272,0,0,1,0,0,0,0,0,0
2945,6789,Shakhterskii,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,64.8,177.57,4199.04,31531.1049,11506.536,NA,NA,NA,NA,NA,NA,2968,328,NA,1502.4515119999999,2710.098184,6536.621706,10384.541879999999,13496.47251,16404.2727,23916.43647,21428.13477,19994.289,NA,NA,NA,NA,NA,NA,63.93031665,33.55900667,NA,53.50708018,62.48491674,77.179313,85.52686572,90.44359277,94.192792,101.6532012,99.44995938,98.07340909999999,0,0,1,0,0,0,0,0,0
2946,6792,Beringovskii,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,63.06,179.35,3976.5636,32166.4225,11309.811000000002,NA,NA,NA,NA,NA,NA,3044,1998,1403,1453.110774,2621.774269,5990.624108,9447.924002,12276.47443,14635.07221,19980.65899,19160.157330000002,17577.52854,NA,NA,NA,NA,NA,NA,64.33528147,57.75850979,52.50985035,53.01968739,61.96218998,75.65434946,83.78748335,88.65051156,91.99065962,98.05990303,97.23120089,95.53843749,0,0,1,0,0,0,0,0,0
2947,6794,Bilibino,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,68.06,166.43,4632.1636,27698.9449,11327.2258,NA,NA,NA,NA,NA,NA,15558,6181,5504,1659.442589,2999.244945,6860.616334,10862.33428,14117.15705,16816.25521,23084.56754,22035.4995,20196.34281,NA,NA,NA,NA,NA,NA,93.16747935,76.19954979,74.18773757,54.97091082,64.09789102,78.03165085,86.36089935,91.30081792,94.67487071,100.9405935,100.0082011,98.27266074,0,0,1,0,0,0,0,0,0
2948,6795,Aliskerovo,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,67.78,167.54,4594.1284,28069.6516,11355.8612,NA,NA,NA,NA,NA,NA,1306,7,NA,1643.667017,2970.270853,6793.512486,10754.05553,13976.95284,16649.62484,23058.04742,21921.047309999998,20089.61252,NA,NA,NA,NA,NA,NA,51.47666892,3.7865663080000003,NA,54.82936011,63.94254768,77.85809446,86.17479861,91.11017538,94.48117922,100.9174972,99.90407339,98.16763511,0,0,1,0,0,0,0,0,0
2949,6796,Vstrechnyi,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,68.14,165.88,4643.0596,27516.1744,11303.0632,NA,NA,NA,NA,NA,NA,1641,13,NA,1665.9400779999999,3011.382277,6889.484545,10908.68592,14176.800469999998,16887.58033,23747.73501,22386.08711,20511.1395,NA,NA,NA,NA,NA,NA,54.80531352,6.578965206,NA,55.02887308,64.1625748,78.10585245,86.44005922,91.38140448,94.75725334,101.51051020000001,100.324161,98.57954851,0,0,1,0,0,0,0,0,0
2950,6798,Egvekinot,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,66.32,180.86,4398.3424,32710.3396,11994.6352,NA,NA,NA,NA,NA,NA,5478,2413,2786,1517.975923,2731.586641,6214.448917000001,9783.811751000001,12709.98068,15140.877919999999,20639.101730000002,19815.22704,18181.75692,NA,NA,NA,NA,NA,NA,74.10619219,60.66269599,62.92236935,53.65757489,62.60983864,76.29380194,84.42824624,89.30519978,92.64358013,98.70308641,97.89531165,96.20027728,0,0,1,0,0,0,0,0,0
2951,6801,Provideniia,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,64.43,186.77,4151.2249,34883.0329,12033.5911,NA,NA,NA,NA,NA,NA,5432,2723,1972,1443.778957,2594.529865,5882.868629,9242.12529,12004.89638,14293.00441,19405.58647,18695.99382,17155.148,NA,NA,NA,NA,NA,NA,73.96107791,62.56002403,57.55958788,52.92590481,61.79784613,75.33892429,83.38478805,88.22976172,91.53754409,97.48237409,96.74816575,95.06354486,0,0,1,0,0,0,0,0,0
2952,6803,Pevek,Chukotskii avtonomnyi okrug,Dalnevostochny,0,1,1,67.0,69.7,170.39,4858.09,29032.7521,11876.183,NA,NA,NA,5800,10500,11100,12915,5206,4161,1668.954634,3007.1940870000003,6845.4249469999995,10785.31206,14002.164680000002,16675.54687,22807.20184,21885.738690000002,20072.35372,NA,NA,NA,75.09285207,85.73149829,86.76364331,89.60789559,73.23195442,69.44740074,55.05569869,64.1402804,77.99249231,86.22869084,91.14458303,94.51142495,100.6978459,99.87185113,98.15060486,0,0,1,0,0,0,0,0,0
2953,6804,Baranikha,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,68.5,168.29,4692.25,28321.5241,11527.865,NA,NA,NA,NA,NA,NA,1996,33,NA,1655.114289,2987.978557,6822.566291,10803.8663,14047.03829,16726.36665,23015.8786,21951.16876,20121.25399,NA,NA,NA,NA,NA,NA,57.74328815,12.22556513,NA,54.93219021,64.03764345,77.93342455,86.260616,91.20568695,94.57059908,100.8807233,99.931525,98.19882342,0,0,1,0,0,0,0,0,0
2954,6806,Komsomol'skii,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,0,67.0,69.14,172.74,4780.3396,29839.1076,11943.2436,NA,NA,NA,NA,NA,NA,3794,597,NA,1638.0299630000002,2950.532176,6714.527844,10626.82669,13823.78915,16451.03623,22438.10517,21493.9963,19712.79693,NA,NA,NA,NA,NA,NA,67.91698434,40.85660438,NA,54.77849499999999,63.83595856,77.65185145,85.95397947,90.89994449999999,94.24805501,100.37066120000001,99.5111775,97.79278171,0,0,1,0,0,0,0,0,0
2955,6809,Lavrentiia,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,65.59,188.99,4302.0481,35717.2201,12395.8541,NA,NA,NA,NA,NA,NA,3012,1333,NA,1460.059047,2619.97669,5926.84642,9299.572992,12078.045540000001,14375.29808,19499.19592,18803.22847,17261.56927,NA,NA,NA,NA,NA,NA,64.16586074,51.77072057,NA,53.08917904,61.95139266,75.46826999,83.49799557,88.34392045,91.64743342,97.57742284,96.86070957,95.18417757,0,0,1,0,0,0,0,0,0
2956,6812,Mys Shmidta,Chukotskii avtonomnyi okrug,Dalnevostochny,0,0,1,67.0,68.91,180.54,4748.5881,32594.6916,12441.0114,NA,NA,NA,NA,NA,NA,4587,705,492,1583.110704,2844.175456,6448.060902,10142.441990000001,13174.795320000001,15681.86843,21334.25355,20518.83212,18826.501519999998,NA,NA,NA,NA,NA,NA,71.08144896,43.00995842,38.4211384,54.27485478,63.25066204,76.93982151,85.09110647,89.98535021,93.3206319,99.36240373,98.58699471,96.8850587,0,0,1,0,0,0,0,0,0
